1651432276584.0,7170872a2304,[0.0006633499170812463]
1651432276584.0,69a9541ef9d2,[0.03758982863460482]
1651432277086.0,7170872a2304,[0.0006633499170812463]
1651432277086.0,69a9541ef9d2,[0.03758982863460482]
1651432277589.0,7170872a2304,[0.001104484205875852]
1651432277589.0,69a9541ef9d2,[0.033134526176275686]
1651432278091.0,7170872a2304,[0.001104484205875852]
1651432278091.0,69a9541ef9d2,[0.033134526176275686]
1651432278594.0,7170872a2304,[0.0008844665561083479]
1651432278594.0,69a9541ef9d2,[0.03537866224433392]
1651432279096.0,7170872a2304,[0.0008844665561083479]
1651432279096.0,69a9541ef9d2,[0.03537866224433392]
1651432279598.0,7170872a2304,[0.0006640106241699922]
1651432279598.0,69a9541ef9d2,[0.0354138999557325]
1651432280100.0,7170872a2304,[0.0006640106241699922]
1651432280100.0,69a9541ef9d2,[0.0354138999557325]
1651432280603.0,7170872a2304,[0.00110558319513543]
1651432280603.0,69a9541ef9d2,[0.03537866224433407]
1651432281105.0,7170872a2304,[0.00110558319513543]
1651432281105.0,69a9541ef9d2,[0.03537866224433407]
1651432281607.0,7170872a2304,[0.0011055831951354497]
1651432281607.0,69a9541ef9d2,[0.03758982863460451]
1651432282110.0,7170872a2304,[0.0011055831951354497]
1651432282110.0,69a9541ef9d2,[0.03758982863460451]
1651432282612.0,7170872a2304,[0.00110558319513543]
1651432282612.0,69a9541ef9d2,[0.03758982863460482]
1651432283115.0,7170872a2304,[0.00110558319513543]
1651432283115.0,69a9541ef9d2,[0.03758982863460482]
1651432283617.0,7170872a2304,[0.0011066843736166406]
1651432283617.0,69a9541ef9d2,[0.03541389995573282]
1651432284021.0,7170872a2304,[0.0011066843736166406]
1651432284021.0,69a9541ef9d2,[0.03541389995573282]
1651432284524.0,7170872a2304,[0.0007350238882763751]
1651432284524.0,69a9541ef9d2,[0.041651353668993966]
1651432285025.0,7170872a2304,[0.0007350238882763751]
1651432285026.0,69a9541ef9d2,[0.041651353668993966]
1651432285528.0,7170872a2304,[0.0008853474988933164]
1651432285528.0,69a9541ef9d2,[0.03541389995573282]
1651432286030.0,7170872a2304,[0.0008853474988933164]
1651432286030.0,69a9541ef9d2,[0.03541389995573282]
1651432286532.0,7170872a2304,[0.0004426737494466484]
1651432286532.0,69a9541ef9d2,[0.030987162461265857]
1651432287034.0,7170872a2304,[0.0004426737494466484]
1651432287034.0,69a9541ef9d2,[0.030987162461265857]
1651432287536.0,7170872a2304,[0.0008853474988933164]
1651432287536.0,69a9541ef9d2,[0.033200531208499334]
1651432288038.0,7170872a2304,[0.0008853474988933164]
1651432288038.0,69a9541ef9d2,[0.033200531208499334]
1651432288540.0,7170872a2304,[0.0013280212483399649]
1651432288540.0,69a9541ef9d2,[0.03541389995573282]
1651432289042.0,7170872a2304,[0.0013280212483399649]
1651432289042.0,69a9541ef9d2,[0.03541389995573282]
1651432289544.0,7170872a2304,[0.00044223327805418384]
1651432289544.0,69a9541ef9d2,[0.03980099502487556]
1651432290047.0,7170872a2304,[0.00044223327805418384]
1651432290047.0,69a9541ef9d2,[0.03980099502487556]
1651432290549.0,7170872a2304,[0.0008853474988933164]
1651432290549.0,69a9541ef9d2,[0.03762726870296598]
1651432291051.0,7170872a2304,[0.0008853474988933164]
1651432291051.0,69a9541ef9d2,[0.03762726870296598]
1651432291553.0,7170872a2304,[0.00044223327805416416]
1651432291553.0,69a9541ef9d2,[0.03758982863460482]
1651432292056.0,7170872a2304,[0.00044223327805416416]
1651432292056.0,69a9541ef9d2,[0.03758982863460482]
1651432292558.0,7170872a2304,[0.0008853474988933164]
1651432292558.0,69a9541ef9d2,[0.033200531208499334]
1651432293061.0,7170872a2304,[0.0008853474988933164]
1651432293061.0,69a9541ef9d2,[0.033200531208499334]
1651432293563.0,7170872a2304,[0.00044223327805418384]
1651432293563.0,69a9541ef9d2,[0.03758982863460451]
1651432294065.0,7170872a2304,[0.00044223327805418384]
1651432294065.0,69a9541ef9d2,[0.03758982863460451]
1651432294568.0,7170872a2304,[0.0015478164731896138]
1651432294568.0,69a9541ef9d2,[0.03758982863460482]
1651432295071.0,7170872a2304,[0.0015478164731896138]
1651432295071.0,69a9541ef9d2,[0.03758982863460482]
1651432295573.0,7170872a2304,[0.0006633499170812463]
1651432295573.0,69a9541ef9d2,[0.03537866224433407]
1651432296076.0,7170872a2304,[0.0006633499170812463]
1651432296076.0,69a9541ef9d2,[0.03537866224433407]
1651432296578.0,7170872a2304,[0.0006633499170812463]
1651432296578.0,69a9541ef9d2,[0.03537866224433407]
1651432297081.0,7170872a2304,[0.0006633499170812463]
1651432297081.0,69a9541ef9d2,[0.03537866224433407]
1651432299088.0,7170872a2304,[0.007096917276558002]
1651432299088.0,69a9541ef9d2,[0.23064981148813435]
