17:57:37 42db30059c21 1024000000.0 1024000000.0
17:57:37 5e2e771327da 1024000000.0 1024000000.0
17:57:38 42db30059c21 1024000000.0 1024000000.0
17:57:38 5e2e771327da 1024000000.0 1024000000.0
17:57:38 42db30059c21 1024000000.0 1024000000.0
17:57:38 5e2e771327da 1024000000.0 1024000000.0
17:57:39 42db30059c21 1024000000.0 275.64741035856576
17:57:39 5e2e771327da 1024000000.0 281.02589641434264
17:57:39 42db30059c21 1024000000.0 285.8957628356742
17:57:39 5e2e771327da 1024000000.0 281.025390625
17:57:40 42db30059c21 1024000000.0 291.0199390742284
17:57:40 5e2e771327da 1024000000.0 281.025390625
17:57:40 42db30059c21 1024000000.0 292.00127236030016
17:57:40 5e2e771327da 1024000000.0 286.9559728081971
17:57:41 42db30059c21 1024000000.0 292.6554945510146
17:57:41 5e2e771327da 1024000000.0 293.157500275944
17:57:41 42db30059c21 1024000000.0 292.6552734375
17:57:41 5e2e771327da 1024000000.0 293.1572265625
17:57:42 42db30059c21 1024000000.0 292.6552734375
17:57:42 5e2e771327da 1024000000.0 293.1572265625
17:57:42 42db30059c21 1024000000.0 292.6552734375
17:57:42 5e2e771327da 1024000000.0 293.1572265625
17:57:43 42db30059c21 1024000000.0 292.6552734375
17:57:43 5e2e771327da 1024000000.0 293.1572265625
17:57:43 42db30059c21 1024000000.0 292.6552734375
17:57:43 5e2e771327da 1024000000.0 293.1572265625
17:57:44 42db30059c21 1024000000.0 292.6552734375
17:57:44 5e2e771327da 1024000000.0 293.1572265625
17:57:44 42db30059c21 1024000000.0 292.6552734375
17:57:44 5e2e771327da 1024000000.0 293.1572265625
17:57:45 42db30059c21 1024000000.0 292.6552734375
17:57:45 5e2e771327da 1024000000.0 293.1572265625
17:57:45 42db30059c21 1024000000.0 292.6552734375
17:57:45 5e2e771327da 1024000000.0 293.1572265625
17:57:46 42db30059c21 1024000000.0 292.6552734375
17:57:46 5e2e771327da 1024000000.0 293.1572265625
17:57:46 42db30059c21 1024000000.0 292.6552734375
17:57:46 5e2e771327da 1024000000.0 293.1572265625
17:57:47 42db30059c21 1024000000.0 292.6552734375
17:57:47 5e2e771327da 1024000000.0 293.1572265625
17:57:47 42db30059c21 1024000000.0 292.6552734375
17:57:47 5e2e771327da 1024000000.0 293.1572265625
17:57:48 42db30059c21 1024000000.0 292.6552734375
17:57:48 5e2e771327da 1024000000.0 293.1572265625
17:57:48 42db30059c21 1024000000.0 292.6552734375
17:57:48 5e2e771327da 1024000000.0 293.1572265625
17:57:49 42db30059c21 1024000000.0 292.6552734375
17:57:49 5e2e771327da 1024000000.0 293.1572265625
17:57:49 42db30059c21 1024000000.0 292.6552734375
17:57:49 5e2e771327da 1024000000.0 293.1572265625
17:57:50 42db30059c21 1024000000.0 292.6552734375
17:57:50 5e2e771327da 1024000000.0 293.1572265625
17:57:50 42db30059c21 1024000000.0 292.6552734375
17:57:50 5e2e771327da 1024000000.0 293.1572265625
17:57:51 42db30059c21 1024000000.0 292.6552734375
17:57:51 5e2e771327da 1024000000.0 293.1572265625
17:57:51 42db30059c21 1024000000.0 292.6552734375
17:57:51 5e2e771327da 1024000000.0 293.1572265625
17:57:52 42db30059c21 1024000000.0 292.6552734375
17:57:52 5e2e771327da 1024000000.0 293.1572265625
17:57:52 42db30059c21 1024000000.0 292.6552734375
17:57:52 5e2e771327da 1024000000.0 293.1572265625
17:57:53 42db30059c21 1024000000.0 292.6552734375
17:57:53 5e2e771327da 1024000000.0 293.1572265625
17:57:53 42db30059c21 1024000000.0 292.6552734375
17:57:53 5e2e771327da 1024000000.0 293.1572265625
17:57:54 42db30059c21 1024000000.0 292.6552734375
17:57:54 5e2e771327da 1024000000.0 293.1572265625
17:57:54 42db30059c21 1024000000.0 292.6552734375
17:57:54 5e2e771327da 1024000000.0 293.1572265625
17:57:55 42db30059c21 1024000000.0 292.6552734375
17:57:55 5e2e771327da 1024000000.0 293.1572265625
17:57:55 42db30059c21 1024000000.0 292.6552734375
17:57:55 5e2e771327da 1024000000.0 293.1572265625
17:57:56 42db30059c21 1024000000.0 292.6552734375
17:57:56 5e2e771327da 1024000000.0 293.1572265625
17:57:56 42db30059c21 1024000000.0 292.6552734375
17:57:56 5e2e771327da 1024000000.0 293.1572265625
17:57:57 42db30059c21 1024000000.0 292.6552734375
17:57:57 5e2e771327da 1024000000.0 293.1572265625
17:57:57 42db30059c21 1024000000.0 292.6552734375
17:57:57 5e2e771327da 1024000000.0 293.1572265625
17:57:58 42db30059c21 1024000000.0 292.6552734375
17:57:58 5e2e771327da 1024000000.0 293.1572265625
17:57:58 42db30059c21 1024000000.0 292.6552734375
17:57:58 5e2e771327da 1024000000.0 293.1572265625
17:57:59 42db30059c21 1024000000.0 292.6552734375
17:57:59 5e2e771327da 1024000000.0 293.1572265625
17:57:59 42db30059c21 1024000000.0 292.6552734375
17:57:59 5e2e771327da 1024000000.0 293.1572265625
17:58:00 42db30059c21 1024000000.0 292.6552734375
17:58:00 5e2e771327da 1024000000.0 293.1572265625
17:58:00 42db30059c21 1024000000.0 292.6552734375
17:58:00 5e2e771327da 1024000000.0 293.1572265625
17:58:01 42db30059c21 1024000000.0 292.6552734375
17:58:01 5e2e771327da 1024000000.0 293.1572265625
